x,y,z
121.5,122.5,34.337411764705884
122.5,123.5,34.337411764705884
122.5,124.5,34.70117647058824
123.5,125.5,34.70117647058824
124.5,126.5,34.70117647058824
125.5,127.5,34.70117647058824
126.5,128.5,34.70117647058824
127.5,129.5,34.70117647058824
128.5,130.5,34.70117647058824
129.5,131.5,34.70117647058824
130.5,132.5,34.70117647058824
131.5,133.5,34.70117647058824
132.5,134.5,34.70117647058824
133.5,135.5,34.70117647058824
134.5,136.5,34.70117647058824
135.5,137.5,34.70117647058824
136.5,138.5,34.70117647058824
137.5,139.5,34.70117647058824
138.5,140.5,34.70117647058824
139.5,141.5,34.70117647058824
140.5,142.5,34.70117647058824
141.5,143.5,34.70117647058824
142.5,144.5,34.70117647058824
143.5,145.5,34.70117647058824
144.5,146.5,34.70117647058824
144.5,147.5,34.70117647058824
144.5,148.5,34.70117647058824
144.5,149.5,34.70117647058824
144.5,150.5,34.70117647058824
144.5,151.5,34.70117647058824
145.5,152.5,34.70117647058824
146.5,153.5,34.70117647058824
147.5,154.5,34.70117647058824
148.5,155.5,34.70117647058824
149.5,156.5,34.70117647058824
150.5,157.5,34.70117647058824
150.5,158.5,34.70117647058824
150.5,159.5,34.70117647058824
150.5,160.5,34.70117647058824
150.5,161.5,34.70117647058824
150.5,162.5,34.70117647058824
150.5,163.5,34.70117647058824
150.5,164.5,34.70117647058824
150.5,165.5,34.70117647058824
150.5,166.5,34.70117647058824
150.5,167.5,34.70117647058824
150.5,168.5,34.70117647058824
150.5,169.5,34.70117647058824
150.5,170.5,34.70117647058824
150.5,171.5,34.70117647058824
150.5,172.5,34.70117647058824
150.5,173.5,34.70117647058824
150.5,174.5,34.70117647058824
150.5,175.5,34.70117647058824
150.5,176.5,34.70117647058824
150.5,177.5,34.70117647058824
150.5,178.5,34.70117647058824
150.5,179.5,34.70117647058824
151.5,180.5,34.70117647058824
151.5,181.5,34.70117647058824
151.5,182.5,34.70117647058824
151.5,183.5,34.70117647058824
152.5,184.5,34.70117647058824
153.5,185.5,34.70117647058824
154.5,186.5,34.70117647058824
154.5,187.5,34.70117647058824
154.5,188.5,34.70117647058824
154.5,189.5,34.70117647058824
154.5,190.5,34.70117647058824
154.5,191.5,34.70117647058824
154.5,192.5,34.70117647058824
154.5,193.5,34.70117647058824
154.5,194.5,34.70117647058824
154.5,195.5,34.70117647058824
154.5,196.5,34.70117647058824
154.5,197.5,34.70117647058824
154.5,198.5,34.70117647058824
154.5,199.5,34.70117647058824
154.5,200.5,34.70117647058824
153.5,201.5,34.70117647058824
152.5,202.5,34.70117647058824
152.5,203.5,35.06494117647059
153.5,204.5,35.06494117647059
154.5,205.5,35.06494117647059
154.5,206.5,35.06494117647059
154.5,207.5,35.06494117647059
154.5,208.5,35.06494117647059
154.5,209.5,35.06494117647059
155.5,210.5,35.06494117647059
156.5,211.5,35.06494117647059
157.5,212.5,35.06494117647059
158.5,213.5,35.06494117647059
159.5,214.5,35.06494117647059
159.5,215.5,35.06494117647059
160.5,216.5,35.06494117647059
160.5,217.5,35.06494117647059
160.5,218.5,35.06494117647059
160.5,219.5,35.06494117647059
161.5,220.5,35.06494117647059
162.5,221.5,35.06494117647059
163.5,222.5,35.06494117647059
164.5,223.5,35.06494117647059
165.5,224.5,35.06494117647059
166.5,225.5,35.06494117647059
167.5,226.5,35.06494117647059
168.5,226.5,35.06494117647059
169.5,226.5,35.06494117647059
170.5,227.5,35.06494117647059
171.5,228.5,35.42870588235294
172.5,229.5,35.42870588235294
173.5,230.5,35.42870588235294
174.5,231.5,35.42870588235294
175.5,232.5,35.42870588235294
176.5,233.5,35.42870588235294
177.5,234.5,35.42870588235294
178.5,235.5,35.42870588235294
179.5,236.5,35.42870588235294
180.5,237.5,35.42870588235294
181.5,238.5,35.42870588235294
182.5,239.5,35.42870588235294
183.5,240.5,35.42870588235294
184.5,241.5,35.42870588235294
185.5,242.5,35.42870588235294
186.5,243.5,35.42870588235294
187.5,244.5,35.42870588235294
188.5,245.5,35.42870588235294
189.5,246.5,35.42870588235294
190.5,247.5,35.42870588235294
191.5,248.5,35.42870588235294
192.5,249.5,35.42870588235294
193.5,250.5,35.42870588235294
193.5,251.5,35.42870588235294
193.5,252.5,35.42870588235294
194.5,253.5,35.7924705882353
195.5,254.5,35.7924705882353
196.5,255.5,35.7924705882353
197.5,256.5,35.7924705882353
198.5,257.5,35.7924705882353
199.5,258.5,35.7924705882353
200.5,259.5,35.7924705882353
201.5,260.5,35.7924705882353
202.5,261.5,35.7924705882353
203.5,262.5,35.7924705882353
204.5,263.5,35.7924705882353
205.5,264.5,35.7924705882353
206.5,265.5,35.7924705882353
207.5,266.5,35.7924705882353
208.5,267.5,35.7924705882353
209.5,268.5,35.7924705882353
210.5,269.5,35.7924705882353
211.5,270.5,35.7924705882353
212.5,271.5,35.7924705882353
213.5,272.5,35.7924705882353
214.5,272.5,35.7924705882353
215.5,272.5,35.7924705882353
216.5,272.5,35.7924705882353
217.5,273.5,35.7924705882353
218.5,274.5,35.7924705882353
219.5,275.5,35.7924705882353
220.5,276.5,35.7924705882353
221.5,277.5,35.7924705882353
222.5,278.5,35.7924705882353
223.5,279.5,35.7924705882353
224.5,280.5,35.7924705882353
225.5,281.5,35.7924705882353
226.5,282.5,35.7924705882353
227.5,283.5,35.7924705882353
228.5,284.5,35.7924705882353
228.5,285.5,35.7924705882353
228.5,286.5,35.7924705882353
229.5,287.5,35.7924705882353
230.5,288.5,35.7924705882353
231.5,289.5,35.7924705882353
232.5,290.5,35.7924705882353
233.5,291.5,35.7924705882353
234.5,292.5,36.15623529411765
235.5,293.5,36.15623529411765
236.5,293.5,36.15623529411765
237.5,294.5,36.52
238.5,295.5,36.52
239.5,296.5,36.52
240.5,297.5,36.52
241.5,298.5,36.52
242.5,299.5,36.52
243.5,300.5,36.52
244.5,301.5,36.52
245.5,302.5,36.52
246.5,303.5,36.52
247.5,304.5,36.52
248.5,304.5,36.52
249.5,304.5,36.52
250.5,304.5,36.52
251.5,304.5,36.52
252.5,304.5,36.52
253.5,304.5,36.52
254.5,304.5,36.52
255.5,304.5,36.52
256.5,304.5,36.52
257.5,304.5,36.52
258.5,304.5,36.52
259.5,304.5,36.52
260.5,305.5,36.52
261.5,306.5,36.52
262.5,307.5,36.52
263.5,307.5,36.52
264.5,308.5,36.52
265.5,308.5,36.15623529411765
266.5,308.5,36.15623529411765
267.5,308.5,36.15623529411765
268.5,309.5,35.7924705882353
269.5,310.5,35.42870588235294
270.5,311.5,35.42870588235294
271.5,312.5,35.06494117647059
272.5,313.5,34.337411764705884
273.5,314.5,34.337411764705884
272.5,315.5,33.97364705882353
271.5,316.5,33.60988235294118
271.5,317.5,33.246117647058824
270.5,318.5,32.88235294117647
269.5,319.5,32.51858823529412
269.5,320.5,32.51858823529412
268.5,321.5,32.154823529411765
268.5,322.5,32.154823529411765
269.5,323.5,31.79105882352941
270.5,324.5,31.42729411764706
271.5,325.5,31.42729411764706
271.5,326.5,31.42729411764706
272.5,327.5,31.06352941176471
272.5,328.5,30.699764705882355
272.5,329.5,30.699764705882355
273.5,330.5,30.699764705882355
273.5,331.5,30.336
274.5,332.5,30.336
275.5,333.5,30.336
276.5,334.5,30.336
276.5,335.5,30.336
276.5,336.5,29.97223529411765
277.5,337.5,29.97223529411765
277.5,338.5,29.97223529411765
278.5,339.5,29.608470588235296
279.5,340.5,29.244705882352942
279.5,341.5,29.244705882352942
279.5,342.5,29.244705882352942
279.5,343.5,29.244705882352942
280.5,344.5,28.88094117647059
281.5,345.5,28.51717647058824
282.5,346.5,28.153411764705883
